Id,SalePrice,MSSubClass,MSZoning,LotFrontage,LotArea,Street,Alley,LotShape,LandContour,Utilities,LotConfig,LandSlope,Neighborhood,Condition1,Condition2,BldgType,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemodAdd,RoofStyle,RoofMatl,Exterior1st,Exterior2nd,MasVnrType,MasVnrArea,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,Heating,HeatingQC,CentralAir,Electrical,1stFlrSF,2ndFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,FireplaceQu,GarageType,GarageYrBlt,GarageFinish,GarageCars,GarageArea,GarageQual,GarageCond,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,PoolQC,Fence,MiscFeature,MiscVal,MoSold,YrSold,SaleType,SaleCondition,LotFrontagenan,MasVnrAreanan,GarageYrBltnan
1,12.247694320220994,0.3571428571428571,0.5,0.3302752293577982,0.3050373134328358,0.0,0.5,1.0,1.0,0.0,0.75,0.0,0.18181818181818182,0.4,0.0,0.0,0.4,0.6666666666666666,0.5,0.04132231404958678,0.09836065573770492,0.0,0.0,0.8,0.8,0.3333333333333333,0.39263803680981596,0.3333333333333333,1.0,0.5,0.5,1.0,1.0,0.3333333333333333,0.5676100628930818,1.0,0.0,0.09370988446726572,0.24861111111111112,0.0,0.0,1.0,1.0,0.17819148936170212,0.5576923076923077,0.0,0.6174418604651163,0.3333333333333333,0.0,0.6666666666666666,0.5,0.42857142857142855,0.3333333333333333,0.6666666666666666,0.5454545454545454,1.0,0.0,0.6000000000000001,0.0,0.05,0.6666666666666666,0.5,0.5,1.0,1.0,1.0,0.0,0.24378109452736318,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.09090909090909091,0.5,1.0,0.5,0.0,0.0,0.0
2,12.109010932687042,0.0,0.5,0.46788990825688076,0.46455223880597013,0.0,0.5,1.0,1.0,0.0,0.5,0.0,0.7272727272727273,0.2,0.0,0.0,0.2,0.5555555555555556,0.875,0.25619834710743805,0.5245901639344263,0.0,0.0,0.4,0.4,0.6666666666666666,0.0,1.0,1.0,0.25,0.5,1.0,0.25,0.0,0.7578616352201258,1.0,0.0,0.21437740693196405,0.6125,0.0,0.0,1.0,1.0,0.5678191489361702,0.0,0.0,0.30116279069767443,0.0,0.5,0.6666666666666666,0.0,0.42857142857142855,0.3333333333333333,1.0,0.36363636363636365,1.0,0.3333333333333333,1.0,0.0,0.31,0.6666666666666666,0.5,0.3386363636363636,1.0,1.0,1.0,0.684981684981685,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.36363636363636365,0.25,1.0,0.5,0.0,0.0,0.0
3,12.31716669303576,0.3571428571428571,0.5,0.3577981651376147,0.6548507462686567,0.0,0.5,0.0,1.0,0.0,0.75,0.0,0.18181818181818182,0.4,0.0,0.0,0.4,0.6666666666666666,0.5,0.05785123966942149,0.11475409836065574,0.0,0.0,0.8,0.8,0.3333333333333333,0.31901840490797545,0.3333333333333333,1.0,0.5,0.5,1.0,0.75,0.3333333333333333,0.34905660377358494,1.0,0.0,0.3568677792041078,0.2972222222222222,0.0,0.0,1.0,1.0,0.23670212765957446,0.5745192307692308,0.0,0.6627906976744186,0.3333333333333333,0.0,0.6666666666666666,0.5,0.42857142857142855,0.3333333333333333,0.6666666666666666,0.36363636363636365,1.0,0.3333333333333333,1.0,0.0,0.07,0.6666666666666666,0.5,0.5909090909090908,1.0,1.0,1.0,0.0,0.14925373134328357,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.7272727272727273,0.5,1.0,0.5,0.0,0.0,0.0
4,11.84939770159144,0.42857142857142855,0.5,0.28440366972477066,0.45615671641791045,0.0,0.5,0.0,1.0,0.0,0.0,0.0,0.2272727272727273,0.4,0.0,0.0,0.4,0.6666666666666666,0.5,0.7520661157024794,0.6065573770491803,0.0,0.0,0.9,1.0,0.6666666666666666,0.0,1.0,1.0,0.0,1.0,0.25,1.0,0.0,0.10377358490566038,1.0,0.0,0.4441591784338896,0.1625,0.0,0.5,1.0,1.0,0.2765957446808511,0.4326923076923077,0.0,0.6232558139534884,0.3333333333333333,0.0,0.3333333333333333,0.0,0.42857142857142855,0.3333333333333333,0.6666666666666666,0.4545454545454546,1.0,0.3333333333333333,0.4,0.6000000000000001,0.08,1.0,0.75,0.6454545454545454,1.0,1.0,1.0,0.0,0.11940298507462686,0.907563025210084,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.09090909090909091,0.0,1.0,0.0,0.0,0.0,0.0
5,12.429216196844383,0.3571428571428571,0.5,0.5045871559633028,0.8628731343283582,0.0,0.5,0.0,1.0,0.0,0.5,0.0,0.5909090909090909,0.4,0.0,0.0,0.4,0.7777777777777777,0.5,0.06611570247933884,0.14754098360655737,0.0,0.0,0.8,0.8,0.3333333333333333,0.6779141104294478,0.3333333333333333,1.0,0.5,0.5,1.0,0.0,0.3333333333333333,0.5157232704402516,1.0,0.0,0.40821566110397944,0.513888888888889,0.0,0.0,1.0,1.0,0.46143617021276595,0.7692307692307693,0.0,0.8534883720930232,0.3333333333333333,0.0,0.6666666666666666,0.5,0.5714285714285714,0.3333333333333333,0.6666666666666666,0.6363636363636364,1.0,0.3333333333333333,1.0,0.0,0.08,0.6666666666666666,0.75,0.8636363636363636,1.0,1.0,1.0,0.43223443223443225,0.34825870646766166,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,1.0,0.5,1.0,0.5,0.0,0.0,0.0
6,11.870599909242044,0.2857142857142857,0.5,0.5137614678899083,0.8535447761194029,0.0,0.5,0.0,1.0,0.0,0.75,0.0,0.4545454545454546,0.4,0.0,0.0,0.0,0.4444444444444444,0.5,0.1322314049586777,0.24590163934426232,0.0,0.0,0.8,0.8,0.6666666666666666,0.0,1.0,1.0,0.75,0.5,1.0,1.0,0.3333333333333333,0.5849056603773585,1.0,0.0,0.021822849807445442,0.19444444444444445,0.0,0.0,1.0,1.0,0.125,0.19230769230769232,0.0,0.36627906976744184,0.3333333333333333,0.0,0.3333333333333333,0.5,0.14285714285714285,0.3333333333333333,1.0,0.2727272727272727,1.0,0.0,0.6000000000000001,0.0,0.16,1.0,0.5,0.37727272727272726,1.0,1.0,1.0,0.040293040293040296,0.09950248756218905,0.0,0.894736842105263,0.0,0.0,0.0,0.75,1.0,0.5,0.8181818181818182,0.75,1.0,0.5,0.0,0.0,0.0
7,12.634603026569334,0.0,0.5,0.42201834862385323,0.5149253731343284,0.0,0.5,1.0,1.0,0.0,0.75,0.0,0.9090909090909092,0.4,0.0,0.0,0.2,0.7777777777777777,0.5,0.024793388429752067,0.04918032786885246,0.0,0.0,0.8,0.8,1.0,0.3773006134969325,0.3333333333333333,1.0,0.5,0.0,1.0,0.0,0.3333333333333333,0.9339622641509434,1.0,0.0,0.24903722721437738,0.8791666666666667,0.0,0.0,1.0,1.0,0.8563829787234042,0.0,0.0,0.6046511627906976,0.3333333333333333,0.0,0.6666666666666666,0.0,0.42857142857142855,0.3333333333333333,0.6666666666666666,0.4545454545454546,1.0,0.3333333333333333,0.4,0.0,0.03,0.6666666666666666,0.5,0.6386363636363636,1.0,1.0,1.0,0.5970695970695971,0.22388059701492538,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.6363636363636364,0.25,1.0,0.5,0.0,0.0,0.0
8,12.206072645530174,0.3571428571428571,0.5,0.3669724770642202,0.5531716417910447,0.0,0.5,0.0,1.0,0.0,0.0,0.0,0.5454545454545454,0.6000000000000001,0.0,0.0,0.4,0.6666666666666666,0.625,0.2975206611570248,0.6065573770491803,0.0,0.0,0.30000000000000004,0.30000000000000004,1.0,0.4815950920245399,1.0,1.0,0.25,0.5,1.0,0.75,0.0,0.6855345911949686,0.16666666666666666,0.013986013986013986,0.15404364569961487,0.48055555555555557,0.0,0.0,1.0,1.0,0.42154255319148937,0.7163461538461539,0.0,0.8151162790697675,0.3333333333333333,0.0,0.6666666666666666,0.5,0.42857142857142855,0.3333333333333333,1.0,0.4545454545454546,1.0,0.6666666666666666,1.0,0.0,0.36,0.6666666666666666,0.5,0.38636363636363635,1.0,1.0,1.0,0.5457875457875457,0.7761194029850746,0.7899159663865546,0.0,0.0,0.0,0.0,0.5,1.0,0.1,0.9090909090909092,0.75,1.0,0.5,1.0,0.0,0.0
9,11.77452020265869,0.2857142857142857,0.75,0.2018348623853211,0.1287313432835821,0.0,0.5,1.0,1.0,0.0,0.75,0.0,0.6818181818181819,0.0,0.0,0.0,0.0,0.6666666666666666,0.5,0.6363636363636364,0.9672131147540984,0.0,0.0,0.1,1.0,0.6666666666666666,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.7304236200256738,0.32916666666666666,0.0,0.5,1.0,0.3333333333333333,0.3390957446808511,0.4254807692307693,0.0,0.6569767441860465,0.0,0.0,0.6666666666666666,0.0,0.2857142857142857,0.6666666666666666,1.0,0.5454545454545454,0.0,0.6666666666666666,1.0,0.6000000000000001,0.76,1.0,0.5,0.35227272727272724,0.0,1.0,1.0,0.14652014652014653,0.0,0.6974789915966386,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.2727272727272727,0.5,1.0,0.0,0.0,0.0,0.0
10,11.678439903447801,1.0,0.5,0.1926605504587156,0.20708955223880596,0.0,0.5,1.0,1.0,0.0,0.0,0.0,0.09090909090909091,0.0,1.0,0.25,0.6000000000000001,0.4444444444444444,0.625,0.5702479338842975,0.9672131147540984,0.0,0.0,0.4,0.4,0.6666666666666666,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.3333333333333333,0.6808176100628931,1.0,0.0,0.08600770218228497,0.3736111111111111,0.0,0.0,1.0,1.0,0.39228723404255317,0.0,0.0,0.1697674418604651,0.3333333333333333,0.0,0.3333333333333333,0.0,0.2857142857142857,0.6666666666666666,1.0,0.2727272727272727,1.0,0.6666666666666666,1.0,0.0,0.68,0.6666666666666666,0.25,0.020454545454545454,0.6666666666666666,1.0,1.0,0.0,0.004975124378109453,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.5,1.0,0.5,0.0,0.0,0.0
